A	B	jindex
SM-3MG4S	SM-3MG4D	0.547384861866
SM-3MG4S	SM-3MG4E	0.547935060096
SM-3MG4S	SM-3MG4F	0.549299826748
SM-3MG4S	SM-3MG4G	0.549064229976
SM-3MG4S	SM-3MG4H	0.529454345012
SM-3MG4S	SM-3MG4J	0.547199448757
SM-3MG4S	SM-3MG4K	0.54787065137
SM-3MG4S	SM-3MG4L	0.557436963889
SM-3MG4S	SM-3MG4M	0.54893796882
SM-3MG4S	SM-3MG4N	0.552382334724
SM-3MG4S	SM-3MG4O	0.552554073597
SM-3MG4S	SM-3MG4X	0.549565081726
SM-3MG4S	SM-3MG4Y	0.55162583895
SM-3MG4S	SM-3MG51	0.549729170449
SM-3MG4S	SM-3MG52	0.548176992832
SM-3MG4S	SM-3MG53	0.560771697414
SM-3MG4S	SM-3MG54	0.561132068404
SM-3MG4S	SM-3MG55	0.550210482462
SM-3MG4S	SM-3MG56	0.553984771141
SM-3MG4S	SM-3MG57	0.559018582728
SM-3MG4S	SM-3MG58	0.558276334027
SM-3MG4S	SM-3MG59	0.556443406283
SM-3MG4T	SM-3MG4A	0.545730737293
SM-3MG4T	SM-3MG4B	0.542101680703
SM-3MG4T	SM-3MG4C	0.480196313876
SM-3MG4T	SM-3MG4D	0.551685079514
SM-3MG4T	SM-3MG4E	0.544195334158
SM-3MG4T	SM-3MG4F	0.548332927812
SM-3MG4T	SM-3MG4G	0.551392164101
SM-3MG4T	SM-3MG4H	0.532171361372
SM-3MG4T	SM-3MG4J	0.542474080088
SM-3MG4T	SM-3MG4K	0.546654991521
SM-3MG4T	SM-3MG4L	0.555222404022
SM-3MG4T	SM-3MG4M	0.550352390527
SM-3MG4T	SM-3MG4N	0.552564572045
SM-3MG4T	SM-3MG4O	0.55336482948
SM-3MG4T	SM-3MG4P	0.555440641553
SM-3MG4T	SM-3MG4Q	0.555680625334
SM-3MG4T	SM-3MG4R	0.564564647558
SM-3MG4T	SM-3MG4S	0.558133527215
SM-3MG4T	SM-3MG4U	0.558345291612
SM-3MG4T	SM-3MG4V	0.552302245848
SM-3MG4T	SM-3MG4W	0.549054856038
SM-3MG4T	SM-3MG4X	0.54955684734
SM-3MG4T	SM-3MG4Y	0.555121742298
SM-3MG4T	SM-3MG51	0.55022897193
SM-3MG4T	SM-3MG52	0.547283858085
SM-3MG4T	SM-3MG53	0.558041800628
SM-3MG4T	SM-3MG54	0.55568531512
SM-3MG4T	SM-3MG55	0.556517157551
SM-3MG4T	SM-3MG56	0.556023818101
SM-3MG4T	SM-3MG57	0.554564593759
SM-3MG4T	SM-3MG58	0.563257443474
SM-3MG4T	SM-3MG59	0.559013571789
SM-3MG4U	SM-3MG4A	0.545689625802
SM-3MG4U	SM-3MG4B	0.544438943132
SM-3MG4U	SM-3MG4C	0.481381802816
SM-3MG4U	SM-3MG4D	0.550247642439
SM-3MG4U	SM-3MG4E	0.544321044945
SM-3MG4U	SM-3MG4F	0.547919472247
SM-3MG4U	SM-3MG4G	0.548858846067
SM-3MG4U	SM-3MG4H	0.531785219126
SM-3MG4U	SM-3MG4J	0.544484974865
SM-3MG4U	SM-3MG4K	0.550096307444
SM-3MG4U	SM-3MG4L	0.552072787273
SM-3MG4U	SM-3MG4M	0.55028283965
SM-3MG4U	SM-3MG4N	0.553699402982
SM-3MG4U	SM-3MG4O	0.549252555539
SM-3MG4U	SM-3MG4P	0.550043448416
SM-3MG4U	SM-3MG4Q	0.54992294447
SM-3MG4U	SM-3MG4R	0.557996327512
SM-3MG4U	SM-3MG4S	0.55202961166
SM-3MG4U	SM-3MG4V	0.55505451171
SM-3MG4U	SM-3MG4W	0.547251534312
SM-3MG4U	SM-3MG4X	0.55097953357
SM-3MG4U	SM-3MG4Y	0.55823399959
SM-3MG4U	SM-3MG51	0.552019574417
SM-3MG4U	SM-3MG52	0.547266544033
SM-3MG4U	SM-3MG53	0.558103516715
SM-3MG4U	SM-3MG54	0.555937642093
SM-3MG4U	SM-3MG55	0.556074367704
SM-3MG4U	SM-3MG56	0.558638452949
SM-3MG4U	SM-3MG57	0.557621618563
SM-3MG4U	SM-3MG58	0.561813694411
SM-3MG4U	SM-3MG59	0.554493673521
SM-3MG4V	SM-3MG4A	0.542025478331
SM-3MG4V	SM-3MG4B	0.542939636071
SM-3MG4V	SM-3MG4C	0.479361052028
SM-3MG4V	SM-3MG4D	0.546130214468
SM-3MG4V	SM-3MG4E	0.545002218354
SM-3MG4V	SM-3MG4F	0.548890033345
SM-3MG4V	SM-3MG4G	0.549110907694
SM-3MG4V	SM-3MG4H	0.525363552793
SM-3MG4V	SM-3MG4J	0.544156378394
SM-3MG4V	SM-3MG4K	0.547437585688
SM-3MG4V	SM-3MG4L	0.557256991521
SM-3MG4V	SM-3MG4M	0.551735830322
SM-3MG4V	SM-3MG4N	0.553264942495
SM-3MG4V	SM-3MG4O	0.549497116039
SM-3MG4V	SM-3MG4P	0.550867513804
SM-3MG4V	SM-3MG4Q	0.552728282622
SM-3MG4V	SM-3MG4R	0.55622733839
SM-3MG4V	SM-3MG4S	0.553310553666
SM-3MG4V	SM-3MG4W	0.566429829933
SM-3MG4V	SM-3MG4X	0.549019280569
SM-3MG4V	SM-3MG4Y	0.555546368479
SM-3MG4V	SM-3MG51	0.550647250416
SM-3MG4V	SM-3MG52	0.544833978681
SM-3MG4V	SM-3MG53	0.556980202528
SM-3MG4V	SM-3MG54	0.55880965364
SM-3MG4V	SM-3MG55	0.549026456301
SM-3MG4V	SM-3MG56	0.54972668326
SM-3MG4V	SM-3MG57	0.557623290224
SM-3MG4V	SM-3MG58	0.555104322467
SM-3MG4V	SM-3MG59	0.553611375629
SM-3MG4W	SM-3MG4A	0.539793707114
SM-3MG4W	SM-3MG4B	0.540087011174
SM-3MG4W	SM-3MG4C	0.482108019965
SM-3MG4W	SM-3MG4D	0.545002230755
SM-3MG4W	SM-3MG4E	0.539184982714
SM-3MG4W	SM-3MG4F	0.540027094459
SM-3MG4W	SM-3MG4G	0.540801748379
SM-3MG4W	SM-3MG4H	0.526597323636
SM-3MG4W	SM-3MG4J	0.53683627676
SM-3MG4W	SM-3MG4K	0.543031859583
SM-3MG4W	SM-3MG4L	0.547822888225
SM-3MG4W	SM-3MG4M	0.543796143495
SM-3MG4W	SM-3MG4N	0.5428353335
SM-3MG4W	SM-3MG4O	0.543972747275
SM-3MG4W	SM-3MG4P	0.541884781663
SM-3MG4W	SM-3MG4Q	0.547698974456
SM-3MG4W	SM-3MG4R	0.551882558713
SM-3MG4W	SM-3MG4S	0.546707229199
SM-3MG4W	SM-3MG4X	0.545667655975
SM-3MG4W	SM-3MG4Y	0.549439829074
SM-3MG4W	SM-3MG51	0.545183255145
SM-3MG4W	SM-3MG52	0.540724293284
SM-3MG4W	SM-3MG53	0.553616883486
SM-3MG4W	SM-3MG54	0.547299469243
SM-3MG4W	SM-3MG55	0.550212387618
SM-3MG4W	SM-3MG56	0.550269681706
SM-3MG4W	SM-3MG57	0.550630815863
SM-3MG4W	SM-3MG58	0.554293079005
SM-3MG4W	SM-3MG59	0.549648983983
SM-3MG4X	SM-3MG4A	0.547938050372
SM-3MG4X	SM-3MG4B	0.546032952618
SM-3MG4X	SM-3MG4C	0.488216474044
SM-3MG4X	SM-3MG4D	0.548937491106
SM-3MG4X	SM-3MG4E	0.545845593129
SM-3MG4X	SM-3MG4F	0.54825261939
SM-3MG4X	SM-3MG4G	0.549743791267
SM-3MG4X	SM-3MG4H	0.532911085247
SM-3MG4X	SM-3MG4J	0.543391610233
SM-3MG4X	SM-3MG4K	0.549072613053
SM-3MG4X	SM-3MG4L	0.552237971798
SM-3MG4X	SM-3MG4M	0.546983192986
SM-3MG4X	SM-3MG4N	0.548490569437
SM-3MG4X	SM-3MG4O	0.547512470534
SM-3MG4X	SM-3MG4Y	0.552689984597
SM-3MG4X	SM-3MG51	0.552288661506
SM-3MG4X	SM-3MG52	0.548136799879
SM-3MG4X	SM-3MG53	0.561292782066
SM-3MG4X	SM-3MG54	0.55570368643
SM-3MG4X	SM-3MG55	0.551994701763
SM-3MG4X	SM-3MG56	0.554117019704
SM-3MG4X	SM-3MG57	0.560207582778
SM-3MG4X	SM-3MG58	0.558354932452
SM-3MG4X	SM-3MG59	0.553402608993
SM-3MG4Y	SM-3MG4A	0.545735342091
SM-3MG4Y	SM-3MG4B	0.545462969404
SM-3MG4Y	SM-3MG4C	0.483056515464
SM-3MG4Y	SM-3MG4D	0.550995070657
SM-3MG4Y	SM-3MG4E	0.551857471045
SM-3MG4Y	SM-3MG4F	0.552571770485
SM-3MG4Y	SM-3MG4G	0.553014962566
SM-3MG4Y	SM-3MG4H	0.531106679506
SM-3MG4Y	SM-3MG4J	0.545928237769
SM-3MG4Y	SM-3MG4K	0.548270934778
SM-3MG4Y	SM-3MG4L	0.5561157668
SM-3MG4Y	SM-3MG4M	0.552478298317
SM-3MG4Y	SM-3MG4N	0.551539495314
SM-3MG4Y	SM-3MG4O	0.552363363562
SM-3MG4Y	SM-3MG51	0.554047286296
SM-3MG4Y	SM-3MG52	0.547572672582
SM-3MG4Y	SM-3MG53	0.562881998773
SM-3MG4Y	SM-3MG54	0.555830768395
SM-3MG4Y	SM-3MG55	0.55600636982
SM-3MG4Y	SM-3MG56	0.558780301277
SM-3MG4Y	SM-3MG57	0.557706283552
SM-3MG4Y	SM-3MG58	0.559939417261
SM-3MG4Y	SM-3MG59	0.555821117159
SM-3MG51	SM-3MG58	0.559923533233
SM-3MG51	SM-3MG59	0.555599286076
SM-3MG52	SM-3MG51	0.546679107555
SM-3MG52	SM-3MG58	0.55446321101
SM-3MG52	SM-3MG59	0.55365981761
SM-3MG53	SM-3MG51	0.557953220529
SM-3MG53	SM-3MG52	0.558954918038
SM-3MG53	SM-3MG58	0.569207607734
SM-3MG53	SM-3MG59	0.566745123337
SM-3MG54	SM-3MG51	0.557650940757
SM-3MG54	SM-3MG52	0.554055066648
SM-3MG54	SM-3MG53	0.566203243713
SM-3MG54	SM-3MG58	0.579020929397
SM-3MG54	SM-3MG59	0.563953344728
SM-3MG55	SM-3MG51	0.555067155854
SM-3MG55	SM-3MG52	0.547643103202
SM-3MG55	SM-3MG53	0.559771196137
SM-3MG55	SM-3MG54	0.556236062629
SM-3MG55	SM-3MG58	0.564134955782
SM-3MG55	SM-3MG59	0.560447433667
SM-3MG56	SM-3MG51	0.551433170535
SM-3MG56	SM-3MG52	0.552579535631
SM-3MG56	SM-3MG53	0.563642947228
SM-3MG56	SM-3MG54	0.562744189386
SM-3MG56	SM-3MG55	0.562780216156
SM-3MG56	SM-3MG58	0.565751787175
SM-3MG56	SM-3MG59	0.564992209071
SM-3MG57	SM-3MG51	0.560750591684
SM-3MG57	SM-3MG52	0.555986385712
SM-3MG57	SM-3MG53	0.56722635158
SM-3MG57	SM-3MG54	0.571102503048
SM-3MG57	SM-3MG55	0.559178475419
SM-3MG57	SM-3MG56	0.563450618822
SM-3MG57	SM-3MG58	0.579917549297
SM-3MG57	SM-3MG59	0.566249123228
SM-3MG59	SM-3MG58	0.570625693526
SM-3MG5A	SM-3MG45	0.560429254455
SM-3MG5A	SM-3MG46	0.565851584106
SM-3MG5A	SM-3MG47	0.56420921257
SM-3MG5A	SM-3MG48	0.560826854216
SM-3MG5A	SM-3MG49	0.540995070564
SM-3MG5A	SM-3MG4A	0.555432352539
SM-3MG5A	SM-3MG4B	0.555799195564
SM-3MG5A	SM-3MG4C	0.486517236469
SM-3MG5A	SM-3MG4D	0.559023191416
SM-3MG5A	SM-3MG4E	0.550973331106
SM-3MG5A	SM-3MG4F	0.557712546463
SM-3MG5A	SM-3MG4G	0.558503864588
SM-3MG5A	SM-3MG4H	0.540257071979
SM-3MG5A	SM-3MG4J	0.551800842896
SM-3MG5A	SM-3MG4K	0.555184236158
SM-3MG5A	SM-3MG4L	0.56220696718
SM-3MG5A	SM-3MG4M	0.55426327179
SM-3MG5A	SM-3MG4N	0.553899724822
SM-3MG5A	SM-3MG4O	0.557538379176
SM-3MG5A	SM-3MG4P	0.556505043209
SM-3MG5A	SM-3MG4Q	0.556112420575
SM-3MG5A	SM-3MG4R	0.564597190004
SM-3MG5A	SM-3MG4S	0.558405121638
SM-3MG5A	SM-3MG4T	0.557531175003
SM-3MG5A	SM-3MG4U	0.558767108822
SM-3MG5A	SM-3MG4V	0.556131777924
SM-3MG5A	SM-3MG4W	0.553726516136
SM-3MG5A	SM-3MG4X	0.558303420884
SM-3MG5A	SM-3MG4Y	0.559996681996
SM-3MG5A	SM-3MG51	0.56016691363
SM-3MG5A	SM-3MG52	0.555816924163
SM-3MG5A	SM-3MG53	0.566483498477
SM-3MG5A	SM-3MG54	0.56768672945
SM-3MG5A	SM-3MG55	0.56241732658
SM-3MG5A	SM-3MG56	0.565726266349
SM-3MG5A	SM-3MG57	0.573830026884
SM-3MG5A	SM-3MG58	0.581153089051
SM-3MG5A	SM-3MG59	0.568995593141
SM-3MG5A	SM-3MG5H	0.570894303737
SM-3MG5A	SM-3MG5J	0.558320272386
SM-3MG5A	SM-3MG5L	0.567292440637
SM-3MG5A	SM-3MG5M	0.558937563756
SM-3MG5A	SM-3MG5N	0.563102950801
SM-3MG5A	SM-3MG5O	0.564407114137
SM-3MG5B	SM-3MG45	0.556884086
SM-3MG5B	SM-3MG46	0.565745916856
SM-3MG5B	SM-3MG47	0.559371216016
SM-3MG5B	SM-3MG48	0.564249429133
SM-3MG5B	SM-3MG49	0.53948791539
SM-3MG5B	SM-3MG4A	0.555808661064
SM-3MG5B	SM-3MG4B	0.553210307112
SM-3MG5B	SM-3MG4C	0.48697879905
SM-3MG5B	SM-3MG4D	0.555996339477
SM-3MG5B	SM-3MG4E	0.552097421495
SM-3MG5B	SM-3MG4F	0.556206343182
SM-3MG5B	SM-3MG4G	0.554337716112
SM-3MG5B	SM-3MG4H	0.538876623089
SM-3MG5B	SM-3MG4J	0.554046521456
SM-3MG5B	SM-3MG4K	0.554457706719
SM-3MG5B	SM-3MG4L	0.566007287832
SM-3MG5B	SM-3MG4M	0.551103708935
SM-3MG5B	SM-3MG4N	0.558407647607
SM-3MG5B	SM-3MG4O	0.556674956271
SM-3MG5B	SM-3MG4P	0.560192965717
SM-3MG5B	SM-3MG4Q	0.553587445071
SM-3MG5B	SM-3MG4R	0.56816393784
SM-3MG5B	SM-3MG4S	0.563008078183
SM-3MG5B	SM-3MG4T	0.560289128646
SM-3MG5B	SM-3MG4U	0.558389873413
SM-3MG5B	SM-3MG4V	0.561409603367
SM-3MG5B	SM-3MG4W	0.551897182832
SM-3MG5B	SM-3MG4X	0.558909466237
SM-3MG5B	SM-3MG4Y	0.55614078137
SM-3MG5B	SM-3MG51	0.556509934219
SM-3MG5B	SM-3MG52	0.55707804842
SM-3MG5B	SM-3MG53	0.568340376504
SM-3MG5B	SM-3MG54	0.720265579423
SM-3MG5B	SM-3MG55	0.558189688687
SM-3MG5B	SM-3MG56	0.562282797954
SM-3MG5B	SM-3MG57	0.576755223167
SM-3MG5B	SM-3MG58	0.585235658186
SM-3MG5B	SM-3MG59	0.568334947249
SM-3MG5B	SM-3MG5A	0.574270647814
SM-3MG5B	SM-3MG5H	0.574266658013
SM-3MG5B	SM-3MG5J	0.561655871391
SM-3MG5B	SM-3MG5L	0.569696948569
SM-3MG5B	SM-3MG5M	0.557370667029
SM-3MG5B	SM-3MG5N	0.560921251261
SM-3MG5B	SM-3MG5O	0.563051506235
SM-3MG5C	SM-3MG45	0.555096368901
SM-3MG5C	SM-3MG46	0.559512480748
SM-3MG5C	SM-3MG47	0.55298760046
SM-3MG5C	SM-3MG48	0.554695006851
SM-3MG5C	SM-3MG49	0.536155645026
SM-3MG5C	SM-3MG4A	0.549106955768
SM-3MG5C	SM-3MG4B	0.546458242212
SM-3MG5C	SM-3MG4C	0.480951715605
SM-3MG5C	SM-3MG4D	0.553742125465
SM-3MG5C	SM-3MG4E	0.548404766609
SM-3MG5C	SM-3MG4F	0.552148038322
SM-3MG5C	SM-3MG4G	0.552529669331
SM-3MG5C	SM-3MG4H	0.531983547283
SM-3MG5C	SM-3MG4J	0.545678877866
SM-3MG5C	SM-3MG4K	0.550154046615
SM-3MG5C	SM-3MG4L	0.557028341923
SM-3MG5C	SM-3MG4M	0.547126531414
SM-3MG5C	SM-3MG4N	0.548285145063
SM-3MG5C	SM-3MG4O	0.551290676114
SM-3MG5C	SM-3MG4P	0.551378816574
SM-3MG5C	SM-3MG4Q	0.54988172615
SM-3MG5C	SM-3MG4R	0.560110870581
SM-3MG5C	SM-3MG4S	0.556342318544
SM-3MG5C	SM-3MG4T	0.556627694552
SM-3MG5C	SM-3MG4U	0.558098875398
SM-3MG5C	SM-3MG4V	0.552849433924
SM-3MG5C	SM-3MG4W	0.546650728022
SM-3MG5C	SM-3MG4X	0.553325910539
SM-3MG5C	SM-3MG4Y	0.551296606644
SM-3MG5C	SM-3MG51	0.555562787102
SM-3MG5C	SM-3MG52	0.550937521104
SM-3MG5C	SM-3MG53	0.559926669166
SM-3MG5C	SM-3MG54	0.556764156888
SM-3MG5C	SM-3MG55	0.553574163422
SM-3MG5C	SM-3MG56	0.559395565742
SM-3MG5C	SM-3MG57	0.562782804727
SM-3MG5C	SM-3MG58	0.568390939519
SM-3MG5C	SM-3MG59	0.557534493377
SM-3MG5C	SM-3MG5A	0.561662723454
SM-3MG5C	SM-3MG5B	0.561456245328
SM-3MG5C	SM-3MG5H	0.562218806638
SM-3MG5C	SM-3MG5J	0.556768159517
SM-3MG5C	SM-3MG5L	0.565158111002
SM-3MG5C	SM-3MG5M	0.554031064906
SM-3MG5C	SM-3MG5N	0.55992549567
SM-3MG5C	SM-3MG5O	0.558989127822
SM-3MG5D	SM-3MG45	0.557816081143
SM-3MG5D	SM-3MG46	0.564929614221
SM-3MG5D	SM-3MG47	0.561240769017
SM-3MG5D	SM-3MG48	0.564772753584
SM-3MG5D	SM-3MG49	0.53528362608
SM-3MG5D	SM-3MG4A	0.556712750076
SM-3MG5D	SM-3MG4B	0.554339867187
SM-3MG5D	SM-3MG4C	0.487163543829
SM-3MG5D	SM-3MG4D	0.558995240021
SM-3MG5D	SM-3MG4E	0.552893954037
SM-3MG5D	SM-3MG4F	0.556843436505
SM-3MG5D	SM-3MG4G	0.559153374742
SM-3MG5D	SM-3MG4H	0.538065198615
SM-3MG5D	SM-3MG4J	0.553288044015
SM-3MG5D	SM-3MG4K	0.556647153217
SM-3MG5D	SM-3MG4L	0.562803509179
SM-3MG5D	SM-3MG4M	0.556500345776
SM-3MG5D	SM-3MG4N	0.559005697147
SM-3MG5D	SM-3MG4O	0.555706145369
SM-3MG5D	SM-3MG4P	0.556081417515
SM-3MG5D	SM-3MG4Q	0.552569681997
SM-3MG5D	SM-3MG4R	0.568432374093
SM-3MG5D	SM-3MG4S	0.557854764529
SM-3MG5D	SM-3MG4T	0.560839163982
SM-3MG5D	SM-3MG4U	0.560415575019
SM-3MG5D	SM-3MG4V	0.556933589887
SM-3MG5D	SM-3MG4W	0.549551000268
SM-3MG5D	SM-3MG4X	0.561244067827
SM-3MG5D	SM-3MG4Y	0.560872819231
SM-3MG5D	SM-3MG51	0.558148028139
SM-3MG5D	SM-3MG52	0.555877049194
SM-3MG5D	SM-3MG53	0.565449619801
SM-3MG5D	SM-3MG54	0.562898685787
SM-3MG5D	SM-3MG55	0.561601641948
SM-3MG5D	SM-3MG56	0.567679102461
SM-3MG5D	SM-3MG57	0.570086313979
SM-3MG5D	SM-3MG58	0.569441942582
SM-3MG5D	SM-3MG59	0.564540217048
SM-3MG5D	SM-3MG5A	0.567787653602
SM-3MG5D	SM-3MG5B	0.566548297867
SM-3MG5D	SM-3MG5C	0.574625868887
SM-3MG5D	SM-3MG5H	0.566930325543
SM-3MG5D	SM-3MG5J	0.564235369765
SM-3MG5D	SM-3MG5L	0.568476851734
SM-3MG5D	SM-3MG5M	0.561475671937
SM-3MG5D	SM-3MG5N	0.56259220813
SM-3MG5D	SM-3MG5O	0.564267286337
SM-3MG5E	SM-3MG45	0.542015850823
SM-3MG5E	SM-3MG46	0.547758878722
SM-3MG5E	SM-3MG47	0.54115283434
SM-3MG5E	SM-3MG48	0.545742740789
SM-3MG5E	SM-3MG49	0.525030881251
SM-3MG5E	SM-3MG4A	0.53711999709
SM-3MG5E	SM-3MG4B	0.533797864979
SM-3MG5E	SM-3MG4C	0.485030438626
SM-3MG5E	SM-3MG4D	0.538514765458
SM-3MG5E	SM-3MG4E	0.532830853979
SM-3MG5E	SM-3MG4F	0.535974991254
SM-3MG5E	SM-3MG4G	0.536020649642
SM-3MG5E	SM-3MG4H	0.524605982329
SM-3MG5E	SM-3MG4J	0.532062062599
SM-3MG5E	SM-3MG4K	0.535455193949
SM-3MG5E	SM-3MG4L	0.542370290907
SM-3MG5E	SM-3MG4M	0.536006172002
SM-3MG5E	SM-3MG4N	0.533774011478
SM-3MG5E	SM-3MG4O	0.537802245767
SM-3MG5E	SM-3MG4P	0.538462063129
SM-3MG5E	SM-3MG4Q	0.534684036697
SM-3MG5E	SM-3MG4R	0.542478577933
SM-3MG5E	SM-3MG4S	0.539852772916
SM-3MG5E	SM-3MG4T	0.540291718656
SM-3MG5E	SM-3MG4U	0.53894517289
SM-3MG5E	SM-3MG4V	0.536095102932
SM-3MG5E	SM-3MG4W	0.536996748564
SM-3MG5E	SM-3MG4X	0.537838227251
SM-3MG5E	SM-3MG4Y	0.539333787486
SM-3MG5E	SM-3MG51	0.537340508869
SM-3MG5E	SM-3MG52	0.539911429237
SM-3MG5E	SM-3MG53	0.546456259548
SM-3MG5E	SM-3MG54	0.543625363544
SM-3MG5E	SM-3MG55	0.543313048992
SM-3MG5E	SM-3MG56	0.545354461852
SM-3MG5E	SM-3MG57	0.546683338208
SM-3MG5E	SM-3MG58	0.548841640951
SM-3MG5E	SM-3MG59	0.545335725238
SM-3MG5E	SM-3MG5A	0.545504476485
SM-3MG5E	SM-3MG5B	0.54714185399
SM-3MG5E	SM-3MG5C	0.546877985569
SM-3MG5E	SM-3MG5D	0.550404510333
SM-3MG5E	SM-3MG5H	0.547475601448
SM-3MG5E	SM-3MG5J	0.544741265858
SM-3MG5E	SM-3MG5L	0.545828313902
SM-3MG5E	SM-3MG5M	0.53601321896
SM-3MG5E	SM-3MG5N	0.544708063321
SM-3MG5E	SM-3MG5O	0.541504554301
SM-3MG5F	SM-3MG45	0.555795613997
SM-3MG5F	SM-3MG46	0.558647427182
SM-3MG5F	SM-3MG47	0.554493347151
SM-3MG5F	SM-3MG48	0.56208057537
SM-3MG5F	SM-3MG49	0.533052855508
SM-3MG5F	SM-3MG4A	0.552766633722
SM-3MG5F	SM-3MG4B	0.548567939825
SM-3MG5F	SM-3MG4C	0.485318440471
SM-3MG5F	SM-3MG4D	0.550024473873
SM-3MG5F	SM-3MG4E	0.54534210991
SM-3MG5F	SM-3MG4F	0.550676388211
SM-3MG5F	SM-3MG4G	0.552015480898
SM-3MG5F	SM-3MG4H	0.535860048069
SM-3MG5F	SM-3MG4J	0.544997211405
SM-3MG5F	SM-3MG4K	0.550604276025
SM-3MG5F	SM-3MG4L	0.556368342281
SM-3MG5F	SM-3MG4M	0.546573602133
SM-3MG5F	SM-3MG4N	0.548478388583
SM-3MG5F	SM-3MG4O	0.549168476984
SM-3MG5F	SM-3MG4P	0.550972384915
SM-3MG5F	SM-3MG4Q	0.547378870841
SM-3MG5F	SM-3MG4R	0.559113873803
SM-3MG5F	SM-3MG4S	0.553265980732
SM-3MG5F	SM-3MG4T	0.553973527317
SM-3MG5F	SM-3MG4U	0.555203908763
SM-3MG5F	SM-3MG4V	0.547976656682
SM-3MG5F	SM-3MG4W	0.546170328972
SM-3MG5F	SM-3MG4X	0.553577665156
SM-3MG5F	SM-3MG4Y	0.553056469396
SM-3MG5F	SM-3MG51	0.552419164098
SM-3MG5F	SM-3MG52	0.549226934894
SM-3MG5F	SM-3MG53	0.556676460818
SM-3MG5F	SM-3MG54	0.556568940121
SM-3MG5F	SM-3MG55	0.561613791509
SM-3MG5F	SM-3MG56	0.562009330896
SM-3MG5F	SM-3MG57	0.561985783641
SM-3MG5F	SM-3MG58	0.565079379042
SM-3MG5F	SM-3MG59	0.560192122484
SM-3MG5F	SM-3MG5A	0.56324872602
SM-3MG5F	SM-3MG5B	0.561345795455
SM-3MG5F	SM-3MG5C	0.556188837457
SM-3MG5F	SM-3MG5D	0.565627721722
SM-3MG5F	SM-3MG5E	0.552551844302
SM-3MG5F	SM-3MG5H	0.565406127205
SM-3MG5F	SM-3MG5J	0.558770326763
SM-3MG5F	SM-3MG5L	0.563750014463
SM-3MG5F	SM-3MG5M	0.553337348063
SM-3MG5F	SM-3MG5N	0.5593957643
SM-3MG5F	SM-3MG5O	0.558090509727
SM-3MG5G	SM-3MG45	0.56281848111
SM-3MG5G	SM-3MG46	0.564582157287
SM-3MG5G	SM-3MG47	0.558882890946
SM-3MG5G	SM-3MG48	0.564660308284
SM-3MG5G	SM-3MG49	0.535035392195
SM-3MG5G	SM-3MG4A	0.555547104601
SM-3MG5G	SM-3MG4B	0.555680516183
SM-3MG5G	SM-3MG4C	0.486755291853
SM-3MG5G	SM-3MG4D	0.557700543347
SM-3MG5G	SM-3MG4E	0.550727432651
SM-3MG5G	SM-3MG4F	0.554990639413
SM-3MG5G	SM-3MG4G	0.553598953097
SM-3MG5G	SM-3MG4H	0.541323545499
SM-3MG5G	SM-3MG4J	0.546960088276
SM-3MG5G	SM-3MG4K	0.555901261216
SM-3MG5G	SM-3MG4L	0.560659109938
SM-3MG5G	SM-3MG4M	0.55823991784
SM-3MG5G	SM-3MG4N	0.556566104372
SM-3MG5G	SM-3MG4O	0.555319085381
SM-3MG5G	SM-3MG4P	0.554266562138
SM-3MG5G	SM-3MG4Q	0.553284578426
SM-3MG5G	SM-3MG4R	0.566865129661
SM-3MG5G	SM-3MG4S	0.558943415397
SM-3MG5G	SM-3MG4T	0.558829815364
SM-3MG5G	SM-3MG4U	0.562847145843
SM-3MG5G	SM-3MG4V	0.555635778333
SM-3MG5G	SM-3MG4W	0.550183194245
SM-3MG5G	SM-3MG4X	0.557800939907
SM-3MG5G	SM-3MG4Y	0.560274142038
SM-3MG5G	SM-3MG51	0.558903345762
SM-3MG5G	SM-3MG52	0.553583083787
SM-3MG5G	SM-3MG53	0.565168592416
SM-3MG5G	SM-3MG54	0.566653140852
SM-3MG5G	SM-3MG55	0.566110458936
SM-3MG5G	SM-3MG56	0.568141763727
SM-3MG5G	SM-3MG57	0.567911583592
SM-3MG5G	SM-3MG58	0.569707692277
SM-3MG5G	SM-3MG59	0.566396424455
SM-3MG5G	SM-3MG5A	0.570586992719
SM-3MG5G	SM-3MG5B	0.568265976567
SM-3MG5G	SM-3MG5C	0.56199746389
SM-3MG5G	SM-3MG5D	0.56951853109
SM-3MG5G	SM-3MG5E	0.545949583297
SM-3MG5G	SM-3MG5F	0.565136289037
SM-3MG5G	SM-3MG5H	0.570003153657
SM-3MG5G	SM-3MG5J	0.565369862039
SM-3MG5G	SM-3MG5L	0.570643678355
SM-3MG5G	SM-3MG5M	0.561077381271
SM-3MG5G	SM-3MG5N	0.563840148251
SM-3MG5G	SM-3MG5O	0.562208500336
SM-3MG5H	SM-3MG45	0.562074928925
SM-3MG5H	SM-3MG46	0.566884351922
SM-3MG5H	SM-3MG47	0.562099457663
SM-3MG5H	SM-3MG48	0.565268583747
SM-3MG5H	SM-3MG49	0.538388820882
SM-3MG5H	SM-3MG4A	0.554843585032
SM-3MG5H	SM-3MG4B	0.555546268748
SM-3MG5H	SM-3MG4C	0.485225776559
SM-3MG5H	SM-3MG4D	0.557711136443
SM-3MG5H	SM-3MG4E	0.548631350891
SM-3MG5H	SM-3MG4F	0.555825304688
